,name,label
28830,cong ty tnhh cong hao,0
6143,duong thanh thai,1
49402,thanh,0
21901,nguyen anh thi,1
13147,le nguyen thuy phuong,1
39685,dl thuan,0
20969,ta thi lien,1
27290,cong ty tnhh thuong mai tu loc,0
28850,htx nong nghiep phu duc,0
31574,cty tnhh phuc loi,0
39492,dl bach mai,0
15308,le thanh do,1
12006,huynh tran son,1
55657,thanh,0
10546,nguyen duc sanh,1
29038,cong ty tnhh xd dien khanh cuong,0
54948,thang,0
50053,ho kinh doanh dam van thien,0
35730,cn bich hanh,0
54443,hoi dong huong chan phong,0
25506,nguyen thi trang,1
57906,co so tran cao sy,0
9330,bui trung thinh,1
501,nguyen echam anh,1
2843,nguyen vu truong thuc,1
48930,dccdvvtldnguyen anh chi,0
5302,ngo vu hop,1
19106,bui minh su,1
58571,co so thu muacao nguyen,0
25150,ho thi thuy,1
43086,chbao lan,0
29826,cong ty co phan viet trung quy nhon,0
58799,ho kinh truong anh khoa,0
27956,cty tnhh xay dung dich vu an truong nien,0
24030,le phuong nam,1
56716,truong dai hoc nguyen minh phuong,0
32304,cty tnhh dich vu  quang cao bach diep,0
26502,dntn thanh loc,0
7609,ho nguyen xuan thanh,1
23707,bui hoang anh,1
10760,nguyen le truong thinh,1
43776,cnnguyen bao ha,0
36451,son,0
24687,le dai phuoc,1
15455,pham dinh chuc,1
38681,dt ho quoc tai,0
11259,ho quang thien,1
49501,dccdvvtldcat tuong,0
51091,noi that vo anh minh,0
27821,dntn dich vu lao dong phuong vy,0
19063,huynh anh tuan,1
6379,huynh le tan quy,1
663,le phu quyen,1
42008,cafetran bich chieu,0
41323,quang,0
23073,pham huu hieu,1
26622,cty tnhh xay dung thuong mai binh chau,0
46943,dlvu bich hien,0
41729,tho,0
58116,co so thu muaanh quan,0
22709,truong thanh viet,1
4516,nguyen ngoc thuong,1
12483,pham cong samuel,1
37743,quan,0
6579,huynh huu thien,1
36108,cn bao thoa,0
52941,phong kham cao minh,0
27252,cty tnhh mot thanh vien dich vu thuong mai ngoc lan anh,0
13275,nguyen ngoc quan,1
29370,cong ty co phan my a,0
22694,ho anh tuan,1
36411,cb bich hien,0
9899,luong van son,1
2737,nguyen vu truong quan,1
21008,do hoang phuong,1
27233,xi nghiep kinh doanh kinh dap cau,0
23910,nguyen cong danh,1
2315,nguyen minh huy,1
45421,dgdnguyen ngoc son,0
38625,dt ngo vu sang,0
32488,cong ty tnhh nhat tung,0
3348,vu thi do,1
53906,hoi dong huong nguyen anh quan,0
43424,cnbich duyen,0
30387,cong ty lien doanh khai ninh,0
104,nguyen thi nhu thuan,1
44867,dgdson,0
44990,dgdduong bao hien,0
55451,quan ruou pham bich loan,0
29862,dntn cao toc kim ngan,0
1132,nguyen ngoc thu,1
58467,co so thu muabach tuyet,0
44321,cbbao huynh,0
49723,ho kinh doanh nguyen binh yen,0
385,dinh van an,1
42304,cafethang,0
56979,truong dai hoc bich diep,0
14899,pham thi nhu thien,1
46442,dtbich van,0
59407,quynh,0
21478,ha hoan nghia,1
10114,cao ba thuan,1
17249,hua dai phong,1
19813,nguyen dao duc,1
48662,pkvo bao anh,0
38874,dt bao lan,0
49007,dccdvvtldvu ban mai,0
6216,duong thanh anh,1
59068,ho kinh than,0
49693,ho kinh doanh anh vu,0
39509,dl lam van thanh,0
45738,tan,0
7188,dang xuan sa,1
25692,dntn tu tai,0
8464,dinh xuan quan,1
28527,htx van tai giang son,0
7277,dang xuan bao,1
33558,cty tnhh xay dung thuong mai dat gia,0
33860,cong ty tnhh thuong mai dich vu anh trung,0
49669,ho kinh doanh quyen,0
45872,dgdbinh thuan,0
48707,thao,0
15414,pham dinh thi,1
24613,tran manh tien,1
1029,bui minh anh,1
53701,phong kham da khoa nguyen cao tho,0
13253,le nguyen thuy anh,1
40908,thang,0
50352,cua hang anh duy,0
41190,quy,0
18385,nguyen ngoc thuan,1
18090,pham hoang huy,1
33896,hkd van tuan,0
55234,quan ruou ly an nhien,0
41797,dccdvvtld huynh tran thu,0
47848,dtbvu bich van,0
20510,vo hoang tuan,1
35271,thao,0
4764,duong chi thong,1
19690,nguyen phuc thinh,1
46559,thao,0
50288,quan,0
8537,dinh xuan thu,1
52363,dien thoai thuan,0
44240,cbngo bich ngan,0
6813,nguyen ngoc tan,1
48451,pkngo bang son,0
23966,huynh thanh long,1
56106,tap hoa truong son,0
9529,le tien son,1
17099,tran ngoc duc,1
19773,nguyen dinh chuan,1
27636,dntn thuong mai anh sang,0
13351,nguyen ngoc thuan,1
15971,nguyen huy anh,1
26453,cong ty tnhh thuong mai va dich vu tuyet trang,0
37589,dgd chi lan,0
22314,duong tran ha phuong,1
50358,phuong,0
19252,dinh tat loi,1
57561,co so bach du,0
44704,dgdly an nhien,0
47835,dtbnguyen ngoc than,0
10241,nguyen huu an,1
7916,nguyen chi an,1
50480,cua hang phan ba loc,0
43555,tam,0
46162,dtanh tho,0
5415,le cong thien,1
15938,nguyen huy the,1
36328,cb nguyen anh khai,0
51454,noi that bach van,0
37375,dgd bui minh thao,0
53691,thinh,0
35511,ch cat linh,0
59823,quay thuoc nguyen bao thai,0
48091,dtbbao vy,0
41778,khiem,0
10094,cao ba thong,1
20370,nguyen huu ron,1
51463,noi that nguyen bach yen,0
51868,dien thoai ba cuong,0
59436,quay thuoc an ninh,0
52604,tam,0
35286,ch binh dan,0
31061,doanh nghiep tn tran phuong,0
35621,cn phan duy quoc,0
53614,thanh,0
44174,cbba phuoc,0
51248,noi that sa,0
45267,thinh,0
12377,nguyen cao son,1
3036,nguyen trung son,1
41478,dccdvvtld bao hien,0
50369,cua hang nguyen anh thy,0
7159,dang xuan quy,1
52409,phong kham an nguyen,0
41918,cafebui duy quy,0
32889,hop tac xa tan hoa,0
54862,nha khoa doan thanh tan,0
9623,nguyen dinh samuel,1
4210,nguyen minh tam,1
24860,pham duc anh,1
4499,nguyen ngoc thien,1
46841,phuong,0
44442,cbnguyen binh hoa,0
21940,dao duy len,1
21409,nguyen sy manh,1
30465,doanh nghiep minh luong,0
52758,tan,0
16514,tran hoang vinh sang,1
21811,nguyen hoang duong,1
56050,tap hoa truong sang,0
38160,dgd nguyen bao ha,0
54090,hoi dong huong tran thi minh suong,0
9185,vo duc thien,1
25635,nguyen hoang thien thanh,1
11872,le ngoc tam,1
32061,cong ty tnhh mot thanh vien ly gia bao us,0
18834,nguyen hai dang,1
31502,dntn lap tiep,0
33140,cong ty tnhh cat xanh,0
52297,dien thoai nguyen cao tho,0
34728,cong ty cp tu van dau tu xay dung duyen hai,0
35110,son,0
55798,quan ruou cao sy,0
39790,dtb ly an nhien,0
33879,dn kim phuoc,0
15742,nguyen phuong quoc,1
39,nguyen thi nhu son,1
38838,dt binh nguyen,0
14076,tran the tam,1
11323,tran quang van quyen,1
35039,ch son,0
193,le hoang thang,1
32738,dntn danh tam,0
29248,cty tnhh tre ngay nay,0
45281,thu,0
3419,nguyen van son,1
1358,vo hoang thanh,1
14046,tran the quyen,1
14176,pham tuan quyen,1
14895,pham thi nhu thanh,1
21286,le hien vinh,1
11054,trinh duc sang,1
13978,ho ngoc thien,1
52548,son,0
42249,thanh,0
35183,ch huynh bao huy,0
11335,tran quang van phuong,1
41724,dccdvvtld bao thoa,0
1198,bui duy si,1
45623,dgdpham bich loan,0
51740,dien thoai son,0
39932,dtb son,0
30025,dntn tm thuy nhien,0
27983,dntn tang le vinh phuc,0
19177,pham manh khang,1
39024,dt phan khanh thuan,0
47269,dlbinh quan,0
38268,khiem,0
22420,le van huy,1
25278,nguyen hoang hiep,1
29875,doanh nghiep tn nguyen anh tuan,0
57203,truong dai hoc bao truc,0
21797,tran huu duc,1
18556,noa nhaat linh,1
18663,nguyen quoc thang,1
29094,cong ty tnhh mot thanh vien quan luong,0
49724,ho kinh doanh nguyen vu truong son,0
27857,cong ty tnhh  vien  thong hong ha,0
16451,le dinh thanh,1
28721,dntn an long,0
19166,vo thi ngoc hoa,1
45121,dgdbinh dat,0
20275,luu viet cong,1
17889,le huy hai an,1
26702,ngan hang tmcp nong thon thanh thang- chi nhanh  tp can tho,0
25882,cong ty da giay xuat khau thai binh,0
53218,phong kham da khoa vu anh son,0
25324,le minh khanh hoi,1
2146,vo thanh thanh,1
2647,nguyen hai tam,1
50892,cua hang bao uyen,0
36167,cn huynh thi kim sinh,0
29933,cty tnhh thuong mai dich vu thiet bi tin hoc hung long,0
40385,dtb le boi linh,0
13184,le nguyen thuy thai,1
27198,cty tnhh tu van trang xanh,0
6536,huynh huu tam,1
14728,vu minh sa,1
6318,ho quoc the,1
6461,huynh le tan thuan,1
9249,bui trung son,1
58226,co so thu muatan,0
39918,dtb quang,0
43804,cnnguyen bao ngoc,0
41318,dccdvvtld bich duyen,0
45892,thanh,0
4206,nguyen minh son,1
49638,ho kinh doanh bui anh duc,0
18823,dang dinh cat,1
34775,cong ty co phan tm va khai thac khoang san nguyen loc,0
20285,vu duy hai,1
2327,nguyen minh an,1
39311,dl le bach du,0
6253,ho quoc quyen,1
23869,huynh ngoc canh,1
5473,do minh quyen,1
57044,truong dai hoc diep bach mai,0
33079,cong ty tnhh mot thanh vien dung thinh,0
31390,dntn khach san hanh ngan,0
25346,nguyen dinh hiep hung,1
22382,ngo thi thuy hang,1
34435,doanh nghiep tu nhan thuong mai minh thu,0
23334,thai viet vuong,1
14637,nguyen thanh thanh,1
7784,tran tat duyen,1
11846,le ngoc sanh,1
24192,vo xuan vuong,1
6086,vu thi hoai anh,1
47086,tai,0
28490,cty tnhh dau tu thuong mai xuat nhap khau song kim,0
36095,cn nguyen cao minh,0
4590,bui anh sang,1
36962,dgd nguyen echam samuel,0
363,dinh van hoang,1
21028,phan quoc quang,1
53365,phong kham da khoa ngo bang son,0
42423,cafethong,0
20287,dao quang hieu,1
25523,le minh trieu,1
34296,chi nhanh dtd o to ngoc phat,0
6374,huynh le tan sang,1
24986,nguyen quoc trung,1
55094,nha khoa thinh,0
165,le hoang tai,1
1870,truong trong tam,1
13470,nguyen vuo lam thinh,1
54813,nha khoa vu thi hoai son,0
4369,le ha xuan thien,1
2330,nguyen minh an,1
40659,pk tran ba long,0
14789,vu minh thuan,1
45596,dgdle ha xuan thai,0
49348,dccdvvtldbach van,0
48747,pknguyen le truong tho,0
59497,quay thuoc quyen,0
45644,dgdngo bich ngan,0
22506,ngo nhat tam,1
54989,nha khoa thanh,0
14736,vu minh son,1
52221,dien thoai cao bao le,0
35310,ch dam bach van,0
36049,cn thanh,0
44121,cbnguyen bich chau,0
2492,vu hoang hai sang,1
40121,dtb tan,0
2985,tran minh an,1
52991,phong kham bao truc,0
45132,dgdnguyen tien thanh,0
32104,dntn long thuyen,0
29765,dntn huu thai,0
12682,phan khanh thanh,1
54929,nha khoa bach loan,0
24859,vo van sang,1
48614,pkdang van thang,0
35234,ch le duy thang,0
29919,cong ty tnhh mot thanh vien minh phat,0
56803,truong dai hoc ba long,0
43708,cnthang,0
28700,dntn nha hang mot hai sau,0
16646,pham vo hoai quyen,1
54561,nha khoa vo hoang phuong,0
52670,phong kham le bao an,0
11343,tran quang van thai,1
6979,doan thanh khiem,1
500,nguyen echam anh,1
9240,bui trung phuong,1
41987,cafevu ban mai,0
49307,dccdvvtldbui bao toan,0
32687,cty tnhh thuong mai tran phu thanh,0
52033,dien thoai huynh huu tam,0
26113,cty tnhh mot thanh vien thuong mai ta my linh,0
15390,pham dinh tam,1
44241,cbngo vu sang,0
21532,tran quang lam,1
15167,vo nguyen minh thu,1
41200,dccdvvtld bui an thien,0
25375,dang minh nhut,1
19696,le bao trung,1
54301,hoi dong huong thanh,0
55916,tap hoa truong nguyen echam samuel,0
19677,nguyen van tam,1
49082,dccdvvtldbich hao,0
34699,dtl dong thuan,0
40925,pk dam binh duong,0
57377,co so phuong,0
1250,bui duy thinh,1
39826,dtb tran minh phuong,0
22531,dang thi anh thu,1
13703,pham huynh duc tan,1
28075,dntn tien thanh,0
163,le hoang thai,1
54491,nha khoa nguyen thi nhu quynh,0
29305,cty tnhh thuong mai dich vu xay dung the thao uyen phuong,0
59196,ho kinh binh nguyen,0
11149,trinh duc thuan,1
55681,quan ruou vo binh minh,0
54915,nha khoa bach kim,0
39743,khong su dung,0
22744,pham tam long,1
15630,nguyen minh son,1
27334,cty tnhh a.t.c,0
26108,cty co phan dich vu khach hang hung phu,0
15082,vo nguyen minh phuong,1
36043,thanh,0
26520,cong ty tnhh thuong mai dich vu thuan thien an,0
49116,dccdvvtldba thuc,0
5150,luu nguyen quoc thinh,1
34257,dtd dang thang,0
40125,dtb vu bao lam,0
59657,quay thuoc duong chi tam,0
9437,le tan thanh,1
47173,dlho bao son,0
54314,hoi dong huong nguyen cong thanh,0
17547,cao nguyen trung sang,1
3599,le anh khiem,1
25941,cong ty tnhh van tai vuong linh,0
12518,pham cong sa,1
13964,ho ngoc thai,1
46684,dtthu,0
29773,dntn hung nguyen,0
33642,dntn thuong mai dich vu dai dong tien,0
38531,dt bich ha,0
60058,thuy,0
41769,dccdvvtld nguyen ngoc hoai thu,0
2431,nguyen viet thuan,1
20224,le tuaan vuo,1
11370,tran quang van thanh,1
19614,nguyen dinh huy,1
1580,phan duy son,1
29986,cong ty co phan phat trien nong thon,0
12130,pham thi thanh sang,1
34373,cty tnhh dich vu mai khoi,0
21229,nguyen quang hien,1
2518,vu hoang hai tai,1
45384,dgdnguyen an nam,0
13967,ho ngoc thang,1
34195,csthuong mai dich vu dai duong,0
44061,quan,0
41941,quoc,0
31038,cty co phan quoc te nguoi viet bon phuong,0
52763,phong kham vu minh thai,0
20670,ta dinh tan,1
23164,hoang van duc,1
47091,dlvu thi hoai son,0
2225,nguyen minh quan,1
30811,cong ty tnhh truong loc,0
12142,pham thi thanh than,1
41840,dccdvvtld do,0
13525,nguyen hoa quy,1
48797,pkkhiem,0
9388,le tan si,1
47191,thanh,0
17635,do viet tuan,1
36358,cb nguyen minh phuong,0
39698,dl pham thi thanh thuy,0
35332,ch bui trung thanh,0
55041,nha khoa bao phuong,0
46131,dtquy,0
51504,noi that nguyen buu chuong,0
58958,ho kinh ba tung,0
37718,dgd tran anh duy,0
19325,nguyen trong nghia,1
40824,tan,0
19447,nguyen tan hau,1
15320,le thanh anh,1
28801,cty tnhh thuong mai dich vu va san xuat dieu giac,0
51547,noi that nguyen bao quynh,0
12432,nguyen cao tho,1
37127,dgd bich ha,0
4560,bui anh phuong,1
34140,dn an dat,0
19474,nguyen phan trong nhan,1
31773,cong ty co phan xnk manh phat,0
5438,le cong thong,1
54518,nha khoa nguyen an hang,0
43189,sinh,0
44563,cbho quang thinh,0
16942,do minh tam,1
22938,nguyen duc cong,1
32640,cong ty tnhh thuong mai my y,0
55059,nha khoa thong,0
59151,ho kinh diep vuong thang,0
38830,thanh,0
17620,luong minh tri,1
2331,nguyen minh anh,1
21179,luu ngoc do,1
19735,mai le hoang vu,1
16779,ho thanh quy,1
11577,nguyen binh quan,1
13791,huynh tuan phuong,1
12759,tran van son,1
13971,ho ngoc thang,1
27881,cong ty tnhh san xuat vi sinh e.m.p,0
46871,dlanh thu,0
31945,cty tnhh san xuat thuong mai dich   vu xuat nhap khau gia vu,0
39712,dl nguyen cao truong,0
56647,truong dai hoc quan,0
18895,pham van lam,1
52917,phong kham luong van thao,0
4931,pham thanh anh,1
58557,co so thu muacao minh,0
48657,pkthanh,0
54413,hoi dong huong khiem,0
15698,nguyen minh do,1
9213,vo duc thuc,1
5355,le cong phuong,1
23552,nguyen phuoc thang,1
2600,nguyen hai quynh,1
51058,noi that tran minh phuong,0
41196,dccdvvtld quyen,0
54092,suong,0
8172,bui minh an,1
27611,xuong sx sua chua cong ty viet p.c,0
41707,dccdvvtld thien,0
47123,dlbich trang,0
1861,truong trong tai,1
1035,bui minh an,1
22565,nguyen huy hoang,1
54074,hoi dong huong le bao an,0
40495,quyen,0
31102,cong ty tnhh thuong mai va dich vu y te hoa binh,0
34106,cn cong ty tnhh thuong mai dich vu duong mon dong duong,0
13852,huynh tuan thanh,1
58948,ho kinh bui anh tai,0
24850,nguyen trung truc,1
22532,basi minh anh thaslo,1
32724,dntn lam kim quyen,0
42705,chson,0
45499,dgdson,0
32392,c/n c.ty xay dung nong nghiep va phat trien nong thon ha noi,0
19903,la duy thanh,1
43181,chkhiem,0
1490,tran minh thanh,1
2043,pham minh thuy,1
23443,truong tran bao,1
36849,cb thu,0
35725,cn le bich ha,0
17074,vu tien dat,1
32924,dntn quang cao va trang tri thiet ke tai vinh,0
30225,cong ty tnhh to chuc - bieu dien nghe thuat hoang que,0
1628,phan duy thien,1
8497,dinh xuan tam,1
49190,dccdvvtldle van tai,0
19890,ngo duy long,1
23871,nguyen dang quang chinh,1
14642,nguyen thanh tho,1
42847,chbao bao,0
46180,dtsanh,0
55372,quan ruou bich hue,0
56675,truong dai hoc phuong,0
58601,co so thu muaho cao son,0
19322,le thi thao,1
10222,nguyen huu tho,1
32645,dntn thuong mai dich vu van tai xay dung kha di,0
196,le hoang thanh,1
50594,cua hang le van tai,0
36443,cb son,0
32595,dntn san xuat hong ha,0
55775,quan ruou thong,0
21949,tran viet long,1
3788,phan duc son,1
22561,tran quoc hoan,1
48152,thuan,0
54570,phuong,0
35653,cn anh vu,0
31426,dntn huu duc,0
21639,nguyen cong ly,1
37362,dgd thanh,0
31947,dntn quoc tien,0
32807,dntn nha tro nhut chanh,0
478,nguyen echam thu,1
35609,phuong,0
49129,tam,0
16362,nguyen le phu an,1
14850,pham thi nhu son,1
52777,phong kham vu van thanh,0
14551,nguyen ngoc lan anh,1
6548,huynh huu tai,1
53153,phong kham da khoa anh dung,0
4225,nguyen minh thang,1
17142,nguyen ke hoach,1
26204,chi nhanh cong ty tnhh 01 tv san xuat thuong mai thai an phat,0
3593,le anh thong,1
14854,pham thi nhu phuong,1
52389,phong kham an binh,0
19930,nguyen tuan anh,1
3031,nguyen trung tai,1
36371,cb vu ban mai,0
48724,pkdao cao ky,0
48725,pkdao bao phuong,0
57586,co so le cong tai,0
55751,quan ruou nguyen cao minh,0
36792,cb dao van thien,0
22735,do ha vuong vuong,1
20859,nguyen trung tin,1
36376,cb binh minh,0
18229,ho nhat tan,1
9053,nguyen van thong,1
44803,dgdnguyen hai son,0
56372,tap hoa truong thien,0
29201,cong ty co phan dau tu va thuong mai an loc phat,0
48851,pkphan cat linh,0
32523,cong ty tnhh thien my,0
9631,nguyen dinh phuong,1
34421,dl thuong mai va dich vu anh duong,0
56690,quyen,0
29870,tang kim loi (78k-4427),0
12703,phan khanh thuy,1
46810,dlly an nhien,0
49932,ho kinh doanh nguyen bao huynh,0
13587,nguyen hoa thanh,1
7718,tran tat tai,1
53355,sa,0
18172,pham minh chien,1
39751,quynh,0
32975,cty tnhh thuong mai dich vu van loan,0
39858,dtb anh thao,0
32091,cong ty tnhh dau tu va xuat nhap khau hai dang,0
3886,phan duc an,1
52391,phong kham le an binh,0
29230,van phong dai dien - cong ty tnhh thiet bi cham soc suc khoe viet nam tai hai duong,0
30079,doanh nghiep tu nhan tan nhat thanh,0
8678,lam van do,1
2335,nguyen minh an,1
56127,tap hoa truong thai,0
47229,dllam binh dat,0
54514,samuel,0
27144,cua hang mua ban - tiep thi san pham can tho,0
41265,dccdvvtld vo thanh sanh,0
20943,nguyen hoa,1
23015,pham nhat nam,1
52929,phong kham nguyen canh tuan,0
49474,dccdvvtldbao tran,0
15723,nguyen minh anh,1
42264,cafebao thach,0
7557,ho nguyen xuan phuong,1
16815,ho thanh tai,1
47413,dlhuynh tran thu,0
49858,ho kinh doanh sang,0
56563,tap hoa truong che phuong,0
18954,nguyen viet quan,1
19865,dang hoang anh,1
12691,phan khanh thong,1
10491,nguyen van thuan,1
59319,ho kinh nguyen ngoc hoai thu,0
29395,cong ty tnhh thuong mai va dich vu hqtr,0
34474,quy tin dung nhan dan tam binh,0
9602,le tien an,1
26424,cong ty tnhh tm va du lich ha thai,0
28590,chi nhanh cty cp dich vu bao ve - tv tk xd kinh doanh dia oc viet nam tai tp.can tho,0
21723,nguyen tuan an,1
36781,cb canh tuan,0
52898,thanh,0
49846,ho kinh doanh bach nhan,0
46169,dtanh thu,0
49064,dccdvvtldle anh son,0
10458,nguyen van thanh,1
15446,pham dinh anh,1
31621,dntn thanh nhan i,0
43884,khiem,0
50415,cua hang anh tai,0
49771,ho kinh doanh vo ba ky,0
11877,le ngoc tam,1
57623,son,0
28005,cong ty tnhh woei sung dai loan tai viet nam,0
28057,cong ty tnhh world latex viet nam,0
30411,cty tnhh xay dung phon vinh,0
6224,duong thanh duyen,1
56416,tap hoa truong buu chuong,0
57434,son,0
27700,cty tnhh tu van ha xuan,0
23779,nguyen khoi nguyen,1
13310,nguyen ngoc tam,1
53230,phong kham da khoa anh thai,0
37747,dgd pham anh thu,0
58148,co so thu muanguyen vu truong son,0
30056,doanh nghiep tu nhan gia bao,0
39561,dl binh yen,0
54921,nha khoa bao toan,0
21403,pham the vu,1
8470,dinh xuan son,1
30485,doanh nghiep tu nhan thuong mai & dich vu du lich binh ngan,0
31477,dn tu nhan trung nam,0
29926,cty co phan thuong mai dich vu thoi dai viet,0
5564,do minh thuan,1
42814,chpham ba tung,0
56220,tap hoa truong bao hien,0
21308,huynh van hoa xuan,1
19656,bui manh duc,1
30388,cong ty tnhh thuong mai so la ngoc minh,0
49369,dccdvvtldbao binh,0
24018,vo hoang minh,1
10120,cao ba anh,1
53107,phong kham da khoa nguyen an ha,0
50119,ho kinh doanh canh tuan,0
57189,truong dai hoc bao tram,0
59331,ho kinh huynh cat tuong,0
30669,dntn an cu,0
3974,tran the thi,1
23291,mai thanh tung,1
9466,le tan anh,1
38171,dgd buu diep,0
59599,quay thuoc vo ba ky,0
17421,huynh nguyen bao long,1
38826,dt nguyen binh hoa,0
5071,luu nguyen quoc quan,1
38386,dt ly an nhien,0
26414,cong ty tnhh phuong hoang,0
10192,nguyen huu than,1
19868,nguyen van than,1
7546,ho nguyen xuan quyen,1
53808,hoi dong huong nguyen an nam,0
10846,tran minh thanh,1
41393,phuong,0
4382,le ha xuan thu,1
56027,tap hoa truong vu ban mai,0
25391,pham huy luong,1
19763,bui tuan anh,1
32120,cong ty tnhh duy thang,0
49717,ho kinh doanh nguyen hai son,0
47693,dtbnguyen ba thanh,0
27335,cty tnhh xay dung thuong mai phu khang thinh,0
5471,do minh phuong,1
58839,ho kinh anh tai,0
14347,nguyen khac bao tam,1
37369,dgd thang,0
52366,dien thoai cat ly,0
19315,vu van viet,1
2543,vu hoang hai thanh,1
1332,vo hoang tan,1
4182,nguyen minh sang,1
59648,quay thuoc bui ba thuc,0
43651,cnvu van thanh,0
38366,dt nguyen echam samuel,0
57016,truong dai hoc nguyen bach hoa,0
41679,dccdvvtld thanh,0
29141,cong ty tnhh dai loc thang,0
56514,tap hoa truong cao tien,0
40681,pk le bich hong,0
24308,le quoc phong,1
54398,hoi dong huong tran quang van thu,0
29599,dntn thanh truc,0
41082,pk sinh,0
23203,lai minh truong,1
27376,cty tnhh minh khang,0
2999,nguyen trung quy,1
32073,cong ty tnhh dich vu - thuong mai yen ngoc,0
21420,ung thanh kieu,1
21052,tran ngoc tan,1
40025,dtb bang son,0
11793,huynh thi kim thuy,1
37318,dgd vu bich van,0
24450,truong anh khoa,1
6171,duong thanh thang,1
5015,le truong thanh,1
42258,cafebang tam,0
16797,ho thanh son,1
46526,dtbach tra,0
29980,cong ty tnhh cong ty tnhh trust trading,0
